"BodyPart","adj","totalM","pctM","totalF","pctF","diff","total"
"arm","barely",12,5.96979284818817e-05,3,2.23681954085551e-05,2.6688754900205,15
"arm","barrett”—here",1,4.97482737349014e-06,0,0,Inf,1
"arm","be",9,4.47734463614113e-05,6,4.47363908171102e-05,1.00082830875769,15
"arm","bearish",1,4.97482737349014e-06,0,0,Inf,1
"arm","beat",1,4.97482737349014e-06,1,7.45606513618503e-06,-1.49875856515482,2
"arm","beautiful",1,4.97482737349014e-06,22,0.000164033432996071,-32.9726884334061,23
"arm","beautifully",0,0,1,7.45606513618503e-06,-Inf,1
"arm","beefy",7,3.4823791614431e-05,0,0,Inf,7
"arm","before",3,1.49244821204704e-05,0,0,Inf,3
"arm","behind",7,3.4823791614431e-05,4,2.98242605447401e-05,1.16763302688397,11
"arm","beige",1,4.97482737349014e-06,0,0,Inf,1
"arm","belatedly",2,9.94965474698028e-06,0,0,Inf,2
"arm","belligerently",1,4.97482737349014e-06,0,0,Inf,1
"arm","below",1,4.97482737349014e-06,1,7.45606513618503e-06,-1.49875856515482,2
"arm","bend",15,7.46224106023521e-05,10,7.45606513618503e-05,1.00082830875769,25
"arm","beseechingly",0,0,1,7.45606513618503e-06,-Inf,1
"arm","between",0,0,1,7.45606513618503e-06,-Inf,1
"arm","beyond",1,4.97482737349014e-06,0,0,Inf,1
"arm","big",44,0.000218892404433566,7,5.21924559532952e-05,4.19394719860364,51
"arm","billow",0,0,1,7.45606513618503e-06,-Inf,1
"arm","bind",5,2.48741368674507e-05,0,0,Inf,5
"arm","bird",0,0,1,7.45606513618503e-06,-Inf,1
"arm","bite",2,9.94965474698028e-06,1,7.45606513618503e-06,1.33443774501025,3
"arm","bitterly",2,9.94965474698028e-06,0,0,Inf,2
"arm","bizarrely",1,4.97482737349014e-06,0,0,Inf,1
"arm","black",11,5.47231011083915e-05,4,2.98242605447401e-05,1.83485189938909,15
"arm","blacken",2,9.94965474698028e-06,0,0,Inf,2
"arm","blackly",1,4.97482737349014e-06,0,0,Inf,1
"arm","blank",1,4.97482737349014e-06,0,0,Inf,1
"arm","bleed",1,4.97482737349014e-06,0,0,Inf,1
"arm","blind",1,4.97482737349014e-06,1,7.45606513618503e-06,-1.49875856515482,2
"arm","blindly",3,1.49244821204704e-05,1,7.45606513618503e-06,2.00165661751537,4
